Frame,Alpha,Gamma,Temperature,Supersaturation,Area,Radius,Perimeter,dA_dt,dR_dt,dP_dt
1,0.3,0.0082,-11.2,0.41000000000000003,1,0.0,1,1,0.0,1
2,0.3,0.0082,-11.2,0.41000000000000003,1,0.0,1,0,0.0,0
3,0.3,0.0082,-11.2,0.41000000000000003,1,0.0,1,0,0.0,0
4,0.3,0.0082,-11.2,0.41000000000000003,1,0.0,1,0,0.0,0
5,0.3,0.0082,-11.2,0.41000000000000003,1,0.0,1,0,0.0,0
6,0.3,0.0082,-11.2,0.41000000000000003,1,0.0,1,0,0.0,0
7,0.3,0.0082,-11.2,0.41000000000000003,1,0.0,1,0,0.0,0
8,0.3,0.0082,-11.2,0.41000000000000003,1,0.0,1,0,0.0,0
9,0.3,0.0082,-11.2,0.41000000000000003,1,0.0,1,0,0.0,0
10,0.3,0.0082,-11.2,0.41000000000000003,1,0.0,1,0,0.0,0
11,0.3,0.0082,-11.2,0.41000000000000003,1,0.0,1,0,0.0,0
12,0.3,0.0082,-11.2,0.41000000000000003,1,0.0,1,0,0.0,0
13,0.3,0.0082,-11.2,0.41000000000000003,1,0.0,1,0,0.0,0
14,0.3,0.0082,-11.2,0.41000000000000003,1,0.0,1,0,0.0,0
15,0.3,0.0082,-11.2,0.41000000000000003,1,0.0,1,0,0.0,0
16,0.3,0.0082,-11.2,0.41000000000000003,1,0.0,1,0,0.0,0
17,0.3,0.0082,-11.2,0.41000000000000003,1,0.0,1,0,0.0,0
18,0.3,0.0082,-11.2,0.41000000000000003,1,0.0,1,0,0.0,0
19,0.3,0.0082,-11.2,0.41000000000000003,1,0.0,1,0,0.0,0
20,0.3,0.0082,-11.2,0.41000000000000003,7,1.4142135623730951,6,6,1.4142135623730951,5
21,0.3,0.0082,-11.2,0.41000000000000003,7,1.4142135623730951,6,0,0.0,0
22,0.3,0.0082,-11.2,0.41000000000000003,7,1.4142135623730951,6,0,0.0,0
23,0.3,0.0082,-11.2,0.41000000000000003,7,1.4142135623730951,6,0,0.0,0
24,0.3,0.0082,-11.2,0.41000000000000003,7,1.4142135623730951,6,0,0.0,0
25,0.3,0.0082,-11.2,0.41000000000000003,7,1.4142135623730951,6,0,0.0,0
